name,property_type,star_rating,location,location_sub,latitude,longitude,area,rating,review_count,hotel_facilities,nearby_attractions,room_name,room_properties,room_facilities,package_features,package_cancellation,package_value_added,price_numeric,kecamatan,no_review,log_price,log_review,room_size_m2,has_pool,has_wifi,has_ac,has_gym,has_spa,has_restaurant,has_parking,has_bathtub,has_kitchen,has_balcony,has_ocean_view,has_breakfast,is_free_cancellation,room_tier,value_added_count,is_luxury_brand,has_pool_view,has_garden_view,has_ocean_view2,has_private_pool,has_pool_access,has_nature_view,has_city_view,property_type_enc,kecamatan_cleaned
Duo Legian Hotel,Hotel,3,"Jl. Batu Pageh Gg. Melani, Legian Kuta Bali,Jl. Batu Pageh Gg. Melani, Legian Kuta",Legian,-8.708355000000001,115.17295,Bali,4.3,189,Garden | Swimming Pool | Bar/Lounge | Coffee Shop or Cafe | See all | 24-hour Front Desk | Restaurant | Luggage Storage | Sports & Recreation1Garden | Public Facilities1Swimming Pool | Laundry Service/Dry Cleaning | Other Facilities1Bar/Lounge | Food & Drinks1Coffee Shop or Cafe | 18m² | Daily Housekeeping,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Scuba Duba Doo Dive Center BaliOutdoor attractions (42m) | Union Barber LegianOther landmarks (54m),Twin Superior Room,"16m² | 2 room options | Starts from | IDR 303,518 | 1/3 | Twin | No breakfast | 1 Adult | Breakfast (1 pax)",16m²,Breakfast (1 pax),Refund & reschedule not allowed,None,428654,Legian,0,12.968407678567042,5.247024072160486,16.0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Twin Deluxe Room with Pool View,"2 room options | Starts from | IDR 453,929 | 1/5 | Twin | Non-smoking Room | No breakfast | 1 Adult | -47% | Breakfast (1 pax) | Free parking",TV | Coffee/Tea Maker | Daily Housekeeping | In-room Accessibility,No breakfast,Refund & reschedule not allowed,"Free parking, Free welcome drink",453929,Legian,0,13.025698280113726,5.332718793265369,,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Twin Deluxe Room with Pool View,"2 room options | Starts from | IDR 453,929 | 1/5 | Twin | Non-smoking Room | No breakfast | 1 Adult | -47% | Breakfast (1 pax) | Free parking",TV | Coffee/Tea Maker | Daily Housekeeping | In-room Accessibility,Breakfast (1 pax),Refund & reschedule not allowed,Free parking,540391,Legian,0,13.200050081109602,5.332718793265369,,1,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Double Premier Deluxe Room with City View,"28m² | 2 room options | Starts from | IDR 497,288 | 1/10 | Double | Non-smoking Room | No breakfast | 1 Adult | -47% | Breakfast (1 pax) | Free parking",28m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping | In-room Accessibility,No breakfast,Refund & reschedule not allowed,"Free parking, Free welcome drink",497288,Legian,0,13.116926625013189,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Double Premier Deluxe Room with City View,"28m² | 2 room options | Starts from | IDR 497,288 | 1/10 | Double | Non-smoking Room | No breakfast | 1 Adult | -47% | Breakfast (1 pax) | Free parking",28m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping | In-room Accessibility,Breakfast (1 pax),Refund & reschedule not allowed,Free parking,583672,Legian,0,13.277096173483327,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Twin Deluxe Room with Pool View,"28m² | 2 room options | Starts from | IDR 527,338 | 1/2 | Twin | Non-smoking Room | No breakfast | 2 Adults | -40% | Breakfast (2 pax)",28m² | TV | Shower | Hot Cold Shower | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,None,527338,Legian,0,13.175598884475166,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Twin Deluxe Room with Pool View,"28m² | 2 room options | Starts from | IDR 527,338 | 1/2 | Twin | Non-smoking Room | No breakfast | 2 Adults | -40% | Breakfast (2 pax)",28m² | TV | Shower | Hot Cold Shower | Coffee/Tea Maker | Daily Housekeeping,Breakfast (2 pax),Refund & reschedule not allowed,None,627783,Legian,0,13.34995143724171,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Double Premier Deluxe Room with City View,"28m² | 10 room options | Starts from | IDR 530,930 | 1/14 | Double | No breakfast | 1 Adult",28m²,No breakfast,Refund & reschedule not allowed,None,530930,Legian,0,13.182387348277862,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Double Premier Deluxe Room with City View,"28m² | 10 room options | Starts from | IDR 530,930 | 1/14 | Double | No breakfast | 1 Adult",28m²,No breakfast,Refund & reschedule not allowed,"Coffee & tea, Drinking water, Parking",584798,Legian,0,13.279023477429924,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Double Premier Deluxe Room with City View,"28m² | 10 room options | Starts from | IDR 530,930 | 1/14 | Double | No breakfast | 1 Adult",28m²,No breakfast,Refund & reschedule not allowed,None,585074,Legian,0,13.279495323124623,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Double Premier Deluxe Room with Pool View,"28m² | 2 room options | Starts from | IDR 540,391 | 1/6 | Double | Non-smoking Room | No breakfast | 1 Adult | -47% | Breakfast (1 pax) | Free parking",28m² | TV | Coffee/Tea Maker | Daily Housekeeping | In-room Accessibility,No breakfast,Refund & reschedule not allowed,"Free parking, Free welcome drink",540391,Legian,0,13.200050081109602,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Double Premier Deluxe Room with Pool View,"28m² | 2 room options | Starts from | IDR 540,391 | 1/6 | Double | Non-smoking Room | No breakfast | 1 Adult | -47% | Breakfast (1 pax) | Free parking",28m² | TV | Coffee/Tea Maker | Daily Housekeeping | In-room Accessibility,Breakfast (1 pax),Refund & reschedule not allowed,Free parking,626939,Legian,0,13.348606121256212,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Twin Premier Deluxe Room with Pool View,"28m² | 2 room options | Starts from | IDR 540,391 | 1/6 | Twin | Non-smoking Room | No breakfast | 1 Adult | -47% | Breakfast (1 pax) | Free parking",28m² | Coffee/Tea Maker | Daily Housekeeping | In-room Accessibility,No breakfast,Refund & reschedule not allowed,"Free parking, Free welcome drink",540391,Legian,0,13.200050081109602,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Twin Premier Deluxe Room with Pool View,"28m² | 2 room options | Starts from | IDR 540,391 | 1/6 | Twin | Non-smoking Room | No breakfast | 1 Adult | -47% | Breakfast (1 pax) | Free parking",28m² | Coffee/Tea Maker | Daily Housekeeping | In-room Accessibility,Breakfast (1 pax),Refund & reschedule not allowed,Free parking,626939,Legian,0,13.348606121256212,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Double Premier Room with City View,"28m² | 2 room options | Starts from | IDR 577,561 | 1/7 | Double | Non-smoking Room | No breakfast | 2 Adults | -40% | Breakfast (2 pax)",28m² | TV | Shower | Hot Cold Shower | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,None,577561,Legian,0,13.266571074922847,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Double Premier Room with City View,"28m² | 2 room options | Starts from | IDR 577,561 | 1/7 | Double | Non-smoking Room | No breakfast | 2 Adults | -40% | Breakfast (2 pax)",28m² | TV | Shower | Hot Cold Shower | Coffee/Tea Maker | Daily Housekeeping,Breakfast (2 pax),Refund & reschedule not allowed,None,678005,Legian,0,13.426911416440898,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Double Premier Room with Pool View,"28m² | 2 room options | Starts from | IDR 627,783 | 1/6 | Double | Non-smoking Room | No breakfast | 2 Adults | -40% | Breakfast (2 pax)",28m² | TV | Shower | Hot Cold Shower | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,None,627783,Legian,0,13.34995143724171,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,4,Legian
Grand La Walon Legian,Hotel,4,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361",Legian,-8.711198931114621,115.171820838914,Bali,4.4,206,Children's Pool | No Pets Allowed | SpaDoctor on Call 24-hourMassageCHSE | Non Smoking | Bar/LoungeSecurity | Photocopier | Wheelchair Accessible | TelevisionWiFi (Surcharge)Free WiFi | NIB Registered | See all | Swimming Pool | WiFi | Spa | Airport Transfer | 24-hour Front Desk,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Circle K - MelastiShopping areas (128m) | BalitalyRestaurants (129m),Double Premier Room with Pool View,"28m² | 2 room options | Starts from | IDR 627,783 | 1/6 | Double | Non-smoking Room | No breakfast | 2 Adults | -40% | Breakfast (2 pax)",28m² | TV | Shower | Hot Cold Shower | Coffee/Tea Maker | Daily Housekeeping,Breakfast (2 pax),Refund & reschedule not allowed,None,728228,Legian,0,13.49837083815462,5.332718793265369,28.0,1,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,4,Legian
